001337525078321924;1;XZ1103;4365727124978715
001337525079971978;4;T3273;5359068264217856
001337585028658562;2;XZ154;42630610657365557
001337585032356340;6;T3294;54142226Z7751543
001337605014800964;3;XZ1279;4886797828714625
001337605034469214;4;T3282;595980389B413467
001337675076891695;3;XZ141;43261143476X8927
001337675097410929;2;XZ115;478582317B589877
001337785058057304;1;XZ1140;49880510731435513
001337785099129553;3;XZ1200;5943436959982814
001337885017563931;3;XZ14;55575110129678959
001337885087860303;4;T34;5740987292258735
001337945092487176;3;XZ1212;5034839431691622
001337985012040672;4;T343;4758308742586644
001337985023985801;4;T3287;5624896134279769
001337995042100239;3;XZ1273;595374363B773627
001337995063310696;6;T3115;5702385995765W91
001338005012041617;1;XZ157;5367106156488673
001338005035853851;1;XZ1192;5715367312755248
001338025091284674;4;T3145;49534810343991735
001338175033735350;6;T3175;4465145597858W31
001338175071443887;1;XZ1221;4182026248913752
001338185031803805;1;XZ1186;4781506383119315
001338185069492987;5;T351;55060010292188949
001338215081209911;1;XZ1147;4561229714959136
001338215098121089;6;T329;4309007845858622
001338225019646043;1;XZ1112;5724516542339815
001338225026362699;6;T3137;46379910774825125
001338315078280312;6;T3161;5044179427268579
001338315080516760;2;XZ180;57079928Z4353449
001338335024123659;1;XZ1281;53834010437582273
001338335072468547;5;T343;4944088983412626
001338335093255092;2;XZ131;533755351B839622
001338355013139836;6;T391;4976891A46458572
001338355080765386;1;XZ1121;4331157756736764
001338365068115290;2;XZ1148;45349010995987176
001338365085039979;6;T3190;4828605723379W82
001338445070683678;5;T349;43687910167517855
001338445087503168;4;T3269;4590736797965821
001338505030335852;1;XZ1283;48123224Z9882966
001338505047696588;1;XZ1216;4477101A73978651
001338565017243808;5;T3263;4811197166418274
001338565063260655;6;T3106;4695278792132256
001338615017479869;6;T397;57022423Z5387615
001338615034281539;2;XZ147;49022310158762641
001338695070098262;3;XZ1271;50310410881449434
001338695079465000;2;XZ197;5526328897354141
001338715052486846;4;T350;485046359B743574
001338715061333593;6;T3148;53622010287918516
001338715089807138;4;T3113;527838348B465143
001338715091676423;4;T3190;4364605869238W78
001338775018471079;3;XZ1107;57685510467729135
001338775042702706;1;XZ1176;4514278986712391
001338815040147294;5;T3182;4455281A12154728
001338815065432105;2;XZ117;500492322B388576
001338915016416963;1;XZ1208;53208226Z1473614
001338915098736034;1;XZ1283;5201676241925296
001338945051235906;2;XZ137;5792136525473386
001338945067782489;6;T354;5967627656841286
001338945076387981;1;XZ1146;5783311A15172544
001339075027443900;5;T3228;41647310255942923
001339075075315176;2;XZ1122;51838126Z8817495
001339085033147570;6;T3146;48592527Z5316826
001339085098648630;2;XZ118;4271408419737823
001339195033709928;5;T399;5000378293515735
001339195040620456;2;XZ1230;5643356245193251
001339285030459030;5;T3176;5104845493588W74
001339285033160653;5;T3112;5524971A98933981
001339295078199116;4;T3298;4591569881543648
001339295085432993;4;T346;4637331A72352795
001339375071852130;6;T3264;411118385B665146
001339475048804547;3;XZ1246;58903510778511315
001339475098298603;6;T3244;5362296316917463
001339555041740060;4;T321;506651385B613158
001339555099843435;5;T312;41371310492742634
001339615013919130;5;T3114;5517569789297394
001339615015179613;5;T3199;4676936887528959
001339645065742726;2;XZ1107;5326839588475198
001339645079043437;1;XZ1110;4425046236555394
001339655066631578;4;T3282;43623841748X2762
001339655069123027;2;XZ1133;41698846888X2383
001339705048297398;6;T3131;4285199362219819
001339705061329561;4;T351;58943628Z2826972
001339755024016722;6;T357;5534955254257W27
001339755090990408;1;XZ141;5725079179874253
001339815021517962;3;XZ1265;55984827Z2367776
001339815093045160;4;T3144;5086659168865923
001339835077370692;3;XZ1217;5273298837747894
001339835098456196;3;XZ1237;4251797977684345
001339865031228713;1;XZ1254;48692129Z1555252
001339865099065340;6;T3157;5139005466272W16
001340155039227815;6;T3208;5816479447738888
001340155090325331;6;T3273;4248039739835896
001340275054065087;6;T3224;5560087971472177
001340275097407592;2;XZ137;4237438585199782
001340355041509601;1;XZ121;55457610486528888
001340355087249705;5;T342;5789006638658656
001340385040488092;2;XZ16;5028227842619873
001340385057399661;1;XZ183;5181196839939519
001340405034447442;5;T367;59367724Z3531159
001340405039896395;6;T323;5563281A65928744
001340405042030746;1;XZ1270;5946291A84243528
001340405083122846;1;XZ1267;51601910694892994
001340405094488553;6;T3163;4236685421671W22
001340545043744294;5;T3146;43721410165721451
001340545077330092;2;XZ185;5642009375115727
001340585024276568;1;XZ1165;57961410864726476
001340585039567897;5;T3127;4673146679774663
001340705040154793;5;T3283;5173607641293836
001340705065171673;5;T3102;5931011A79891874
001340755035199781;5;T3226;5862209493513978
001340755097287296;2;XZ1241;5021345247978W56
001340785042659125;3;XZ1287;45045022Z9159716
001340785066131709;4;T356;5613498868966119
001340805039237426;2;XZ1195;4320768375633482
001340865066272588;4;T3155;59720328Z4143858
001340865068111195;2;XZ164;5852501A63289664
001341175055905504;5;T3216;4695939615126685
001341175059548515;6;T313;44033328Z3942298
001341215056067655;4;T369;5463797899725976
001341215093861454;1;XZ188;56962523Z6464751
001341315048275142;6;T3292;53589023Z9716563
001341415018193017;3;XZ119;5404561A96785198
001341415048172871;6;T3182;51729910683511521
001341455011146160;3;XZ193;58830910917752992
001341455043247120;6;T3289;5152507976417285
001341455088450677;4;T3256;4139045129845W31
001341495029787892;5;T31;4450845623944W72
001341495044741612;2;XZ1206;5254145673251W31
001341555020202181;4;T3110;4723659396415232
001341555021558351;4;T383;4275635695255W91
001341555024315060;6;T3107;41576847192X9695
001341665083167426;1;XZ1128;43915810439623277
001341665098834933;2;XZ199;5523678672685965
001341705041981897;2;XZ1249;4719416396548949
001341705070863541;6;T3210;5927256257847634
001341725019712368;6;T3177;5739028232797152
001341725023222378;5;T3249;58474325Z9776954
001341725076999191;4;T3294;555802336B225217
001341725090720387;1;XZ1105;5668139915519761
001341995072374307;3;XZ193;5023595981416W22
001341995078151480;1;XZ1140;4576409435914313
001342085017372872;1;XZ1214;43378742271X8379
001342085097928503;3;XZ1292;4318199548513845
001342095068275663;3;XZ152;4760617381916916
001342095099416085;5;T3129;5449061A69743882
001342145054760475;6;T3262;48484823Z6323723
001342145076568155;3;XZ14;4688109179966146
001342165016277140;6;T3273;436372345B793464
001342165079981398;6;T3107;4716136513756176
001342285011944765;1;XZ113;5439189978926568
001342285031402904;4;T3132;5201369687651737
001342495067038012;3;XZ1186;5202846583314146
001342495068941222;2;XZ1181;5712526454885243
001342505021834824;4;T394;4924901A56652516
001342505033409481;4;T3135;4607688191713116
001342525036750233;2;XZ1110;5423965536864W79
001342525092598244;5;T348;53906323Z5631582
001342585012715080;2;XZ1244;5259215747726W23
001342585050129595;3;XZ1106;42557910221997792
001342675016543321;1;XZ170;5919597843296581
001342675071605628;4;T349;568478326B717145
001342685078114524;3;XZ1133;43236722Z4449864
001342745028373301;6;T3271;50284828Z9865129
001342745046786255;4;T3131;43846029Z2942291
001342755036379508;2;XZ19;53508010236517372
001342755076308769;5;T3115;55874823Z8712957
001342795012636044;6;T3199;5745679421489772
001342795029707122;3;XZ133;48099610722813223
001342885027510886;3;XZ1225;4141351A94254374
001342885072974459;5;T3185;5474918914297442
001342915077330009;4;T3117;5020146181355684
001342915096985641;2;XZ1149;4545127822683365
001342955061427599;1;XZ1103;437267316B453228
001342955099502312;2;XZ1236;43773624Z9616272
001342965026637355;2;XZ1179;5167831A84121916
001342965058237968;3;XZ1198;4865386637334955
001343035062433167;2;XZ1263;48756228Z6727346
001343035069183240;6;T3240;467653319B716153
001343065012561090;1;XZ166;4229635534675W89
001343065056621192;2;XZ132;477057329B593432
001343115029165365;1;XZ141;4647927369177655
001343115038959852;2;XZ1227;5354669381868622
001343125014307991;5;T3104;4480709542672467
001343125055213640;2;XZ1250;4254149925623584
001343145023384295;1;XZ1151;5447597549696756
001343145093065358;4;T337;5509818417669947
001343245048498041;3;XZ115;5285156914533926
001343245091543139;4;T3144;4569336936833987
001343255020585999;3;XZ1137;5746851A53443884
001343255024018375;5;T314;5201599465758432
001343255035287475;3;XZ1239;568670391B948649
001343355083532588;5;T3295;52765448425X3812
001343355089315007;2;XZ137;5799499532281515
001343405049399870;2;XZ199;5025629275771299
001343405099673300;6;T3276;5108601A96649757
001343485035315997;5;T373;4294855188843W41
001343485078170876;1;XZ1255;4182691A57263242
001343495053836547;4;T39;5213437244452951
001343495077969571;4;T342;4837331A21496858
001343505054501203;1;XZ138;467762331B865768
001343505063937844;3;XZ1165;48958527Z3896237
001343525027841146;1;XZ1300;4889129359889691
001343525048649114;3;XZ1144;4396358414813255
001343595018768572;2;XZ188;45302749519X2955
001343595054122064;3;XZ1191;5675066918667787
001343615022417186;5;T3220;443407319B941385
001343615077068629;1;XZ15;4833466116234693
001343615085057177;5;T358;47319029Z6336211
001343615099488212;4;T396;5797401A85395861
001343685023058016;4;T318;5453395811535W79
001343685093821543;5;T3101;480265364B831658
001343725040560597;1;XZ1300;5785119428462594
001343725091899788;6;T373;41838746946X2135
001343975025620425;1;XZ139;4463725162966W59
001343975026368261;5;T3104;5603438413425319
001344005044117084;5;T3166;5668786381375984
001344005087485193;1;XZ1228;585894331B862435
001344025041747984;3;XZ1134;41737126Z6482873
001344025056585450;1;XZ1290;5244647276654336
001344025061823394;5;T3275;4891016356834945
001344075052032020;5;T3228;5024911A61764472
001344075082286423;4;T3114;4176748227725328
001344095040395808;6;T3190;54216029Z5634634
001344095088940747;1;XZ1225;57703127Z3889644
001344165013038144;1;XZ1135;49983649475X4861
001344165046900396;3;XZ129;4720878682268591
001344215069350377;5;T3141;5182055178295W41
001344215080727255;6;T3142;444218329B115842
001344235094126002;3;XZ1282;4821389995952462
001344245027587355;2;XZ1256;4230529942562367
001344245058168907;5;T3217;522389335B176931
001344245060752495;4;T366;4864688842523992
001344245066461337;1;XZ1209;5201209456878932
001344355024992487;4;T370;4546947171956528
001344355073830377;4;T3198;54759710513343213
001344445027874413;2;XZ1115;46357110785413134
001344445043506929;3;XZ1155;4754428343921569
001344585024434896;6;T3198;41579428Z8592314
001344585087290507;4;T32;5497751A19867394
001344625058787131;4;T3115;517833379B734673
001344625068649375;5;T3252;4606286814481938
001344695051409205;3;XZ181;5651009951771894
001344695060797115;4;T3271;49024029Z9984885
001344745053847414;5;T323;4456281A32422547
001344745070263189;5;T364;5406496424676249
001344745082495975;2;XZ172;43567829Z5834246
001344945017966880;2;XZ19;5117159553437872
001344945041476772;5;T3125;55824110751942296
001344965022631914;6;T3102;5928275249844W95
001344965029339576;3;XZ130;43629147874X7658
001344995021058118;4;T3297;4592576981221834
001344995021505832;2;XZ11;56513643859X7256
001344995022527998;5;T3154;43053610469372328
001344995094192820;4;T361;49553810324447528
001345085065039833;1;XZ142;54630710814813958
001345085084290781;3;XZ1212;5135561A73717156
001345135047601018;2;XZ1131;44312948887X1915
001345135091595347;4;T3263;523271325B971187
001345165041246718;3;XZ122;5228418199842447
001345165090162336;2;XZ11;4938081A44785459
001345335070543019;2;XZ131;44405310935435798
001345335082819276;4;T3236;50302710557431518
001345495033841974;3;XZ1181;5749491A88161831
001345495059196017;6;T362;576398367B181337
001345525037600449;1;XZ1210;559030382B697666
001345525097360384;6;T328;5073418151479342
001345545045700208;6;T3267;4398595592236W17
001345545090855844;3;XZ162;5201441A47732948
001345825013531188;3;XZ1290;5695521A31665254
001345825023131356;3;XZ1274;58483926Z1847663
001345825037312897;4;T3119;48281810496296439
001345825048698833;4;T3219;425082364B532924
001346025050391027;6;T348;4199931A17869992
001346025067057656;5;T371;59696428Z5427561
001346095031919106;3;XZ1202;4580078753946549
001346095061174348;2;XZ180;5665187453451891
001346105061172177;1;XZ1177;4890928377336722
001346105078640416;4;T396;5112979227467987
001346155043171026;2;XZ124;4519168517932863
001346155065106597;4;T3164;567041335B621781
001346185029393778;3;XZ1167;59003346293X7558
001346185077292399;2;XZ1110;49493127Z4653952
001346195027271091;6;T3120;583161377B574227
001346195038957121;6;T3131;49717410332631112
001346205037247369;1;XZ1184;52694922Z8889172
001346205096354631;4;T3210;4502271A28212262
001346295041097165;3;XZ121;5880786574947946
001346295043094903;5;T3283;5139626126524428
001346295067681867;2;XZ1181;41884810326872196
001346455068099224;6;T3162;491165367B819674
001346455084021243;4;T3117;540253369B732894
001346505040345670;5;T310;5972649763576282
001346505073981886;1;XZ1266;5650301A24748256
001346515063045868;3;XZ1170;4473305343886W99
001346515098944663;5;T348;4618206771734321
001346625070572931;5;T338;4650941A53512165
001346625097970029;4;T3291;4987276735555653
001346685022503749;3;XZ12;494841338B117518
001346755023726079;6;T311;4997341A42765197
001346755042654730;4;T3141;5196751A54678373
001346765023932231;3;XZ1167;4214269299647639
001346765032801741;1;XZ165;4268321A84758229
001346875016217258;1;XZ155;438172358B382353
001346875095130079;1;XZ178;4684896468186779
001346945038161493;1;XZ150;4660209276829534
001346945058449297;4;T377;58152410765285254
001346995031010694;2;XZ1144;50973043679X1169
001346995072079433;5;T3260;54993849786X5977
001347055027238582;1;XZ1149;5950148711567582
001347055089800759;2;XZ1104;50967510267165658
001347095016567189;6;T3294;5350237121112887
001347095070005910;4;T3297;42832529Z3984232
001347195030878977;5;T3194;55146043935X5453
001347195077695671;5;T339;57382710522939114
001347265028072137;3;XZ1223;5156375458959W42
001347265039871765;6;T321;5109538951756769
001347265094612709;6;T3251;5899791A49581856
001347275030390405;2;XZ147;5950951A38653277
001347275072874431;3;XZ1243;55620810165923854
001347365024602950;5;T346;5467717284632341
001347365024606196;5;T364;5935408495451823
001347395021946170;1;XZ175;42900729Z4345595
001347455028826272;3;XZ1233;5209305375294W68
001347455072278267;1;XZ139;4637548368841796
001347515014400554;5;T3241;5218929878986847
001347515025298569;5;T3197;466964345B461495
001347635065445030;3;XZ1193;5992549337952992
001347635081742077;2;XZ1259;5804901A33674155
001347715044935598;5;T361;50372310944351976
001347715046951780;6;T367;4664995641878W68
001347715063098950;3;XZ1235;5010561A42649135
001347715068806534;5;T338;5687577385452372
001347715083431370;3;XZ1213;562192326B622661
001347795064800293;2;XZ175;4663949531361144
001347795095420247;6;T352;4159311A24614366
001347815037407843;3;XZ125;5812745148856W47
001347815071975020;2;XZ123;5349371A68327695
001348005011894492;3;XZ1293;523485351B123537
001348005021212006;3;XZ1164;5963319954919115
001348075019416225;3;XZ161;5540587864328491
001348075032410424;3;XZ1231;5190475151586W63
001348125026793922;2;XZ1143;5006821A64578587
001348125074134952;2;XZ1296;4220497253912568
001348125096168965;6;T3206;4932087853886882
001348165013966607;3;XZ1132;510378337B835498
001348165022745516;2;XZ1102;5547427693591472
001348165068834992;5;T311;4747281A51822769
001348165073666584;1;XZ1192;5005381A36631439
001348165073903802;4;T3151;46271110578335833
001348165079835307;6;T33;4634079257552981
001348165082756811;5;T3131;4397689647433434
001348175028357216;5;T3300;4119091A45634776
001348175037754017;3;XZ1210;4322026984574495
001348175075389479;3;XZ1262;53546529Z6465995
001348335050032051;1;XZ1169;469146325B257959
001348335087536863;6;T3104;51335924Z3156392
001348345016702628;2;XZ1137;5252506647625659
001348345052134157;5;T3206;5677505665899W37
001348455082162569;2;XZ1116;5171031A23987593
001348455086284254;4;T3111;5758385614835W67
001348505081444172;6;T3268;5069986279752273
001348505087607985;3;XZ1233;4693128793789528
001348705017880760;2;XZ111;52644943987X8255
001348705070078428;5;T3155;5298826667756223
001348765014823231;5;T3211;486673367B199217
001348765079019651;1;XZ1226;4921318392785498
001348805019397376;1;XZ1260;5183798535873148
001348805080379036;3;XZ1262;56257944921X8948
001348815035793413;2;XZ1256;5079466273183761
001348815044655045;1;XZ196;5508099328186579
001349045016014664;6;T3284;509259345B675162
001349045050745359;3;XZ1147;5809178759153497
001349335042321851;4;T3255;42303747181X1252
001349335057332893;4;T3219;523073364B134135
001349415035656380;4;T395;4664587768335836
001349415083779913;3;XZ1205;4332659482156334
001349415091425576;2;XZ1209;4150259917962445
001349415096196378;6;T3299;5583409945732533
001349435029259983;4;T3111;4939336415431374
001349435098591863;6;T387;44996327Z6454117
001349485036281896;3;XZ131;4549397619246923
001349485037072570;6;T3257;42767649552X5355
001349535064430346;4;T3272;5169997468271538
001349535076843946;3;XZ1296;59833243157X7727
001349695017133814;1;XZ183;580316379B112227
001349695076152099;6;T3176;5861671A12261511
001349705033986217;6;T3117;56230023Z9649452
001349705042155998;5;T3154;50435424Z9349912
001349715043793568;5;T3215;5033628592186835
001349715068035756;2;XZ1173;5430095719829W26
001349735031298544;3;XZ1145;544669395B465924
001349735040761147;5;T334;47423826Z4398191
001349815079796191;3;XZ175;51445310214998969
001349815088230205;6;T3203;52832410169542936
001349885023056917;2;XZ1202;55014510382131664
001349885063746979;5;T3297;4999105921419W27
001349905068718739;4;T3173;55150410928169487
001349905085374852;1;XZ167;5407258593134648
001349915055506453;1;XZ1156;50095645266X2193
001349915077114237;5;T38;49252944192X8514
001349965026317452;3;XZ1255;5340435967736W56
001349965061491449;4;T310;4525158582794119
001350005059122044;5;T3219;5716747813588734
001350005059386564;4;T3293;52819242979X2988
001350015023336866;5;T36;5901941A44286956
001350015039794915;2;XZ161;52551810672438388
001350025059613445;1;XZ1295;5195656164642334
001350025085971830;6;T377;4915837379143941
001350065030384283;4;T3129;4416829473651879
001350065078104911;2;XZ1259;5543886659947134
001350075043297256;2;XZ1160;4642727676544794
001350075057206215;3;XZ1108;5615026811126762
001350075094357518;1;XZ132;4361927226938644
001350075096415499;4;T3216;42875025Z2492717
001350095056910052;2;XZ1159;5733881A92568894
001350095073845674;5;T3113;4467159753573477
001350295030084389;6;T3286;46831329Z7556491
001350295082857798;6;T3199;582813317B968484
001350315037486449;3;XZ1247;46003346148X1514
001350355039513052;4;T3294;55255442522X9498
001350355039745171;4;T3234;598797342B895915
001350355079341970;1;XZ1171;447096367B759415
001350355083501981;5;T335;57026929Z5376783
001350375047509019;1;XZ178;5790858459616774
001350375080160525;3;XZ1274;49023944941X7741
001350465056354352;2;XZ1284;5152815838168W33
001350465098258403;5;T373;5886887586528671
001350475024816518;1;XZ1224;4969911A17619126
001350475083365130;3;XZ1297;5527145741552W21
001350485016253811;5;T3229;4491601A93182474
001350485089673749;6;T3276;4310761A48422454
001350555081372745;5;T32;5335788568516182
001350595035053925;4;T388;4797456118884399
001350595075989263;5;T351;5106416793685139
001350655039851845;6;T3121;5945887191478485
001350655051517803;2;XZ155;56526310113355128
001350685031331513;1;XZ191;586716361B345888
001350735044289920;4;T3123;42875046391X8299
001350735046404427;6;T3188;4961916129836373
001350735071066336;6;T384;5927185328165W34
001350735087233255;2;XZ194;5771129222398732
001350745062356698;5;T3173;4437749665162586
001350745092564255;2;XZ1270;5965248951449443
001350775046725688;6;T3210;4210306865245511
001350775077527972;5;T3150;4642671A33358121
001350785019940419;3;XZ163;4991806396431919
001350785074832573;1;XZ1265;5869029943485327
001350805039905567;6;T3184;487324343B391545
001350805087915171;3;XZ1163;542493318B793925
001350915011901758;5;T399;5618221A28745132
001350915036786849;1;XZ125;4943586642941641
001351205050568162;5;T3114;4344018158836859
001351265019359853;4;T3252;5963078649381198
001351265038706364;5;T3220;59865744118X2525
001351295042861607;2;XZ1294;59468610477977725
001351295072561793;6;T344;43027823Z2646424
001351315016581997;4;T3241;4974457737827929
001351315019429160;4;T334;4335405394645W96
001351315091301652;6;T361;5475668864487771
001351395073812921;2;XZ199;52131649691X8315
001351395075272094;2;XZ1287;45646428Z1344179
001351395099066745;2;XZ1166;4134859872787127
001351405061083408;1;XZ1147;5491375559724W64
001351405093438462;6;T322;5862546734411863
001351475032258590;6;T3251;42903123Z6113149
001351475052657161;5;T385;42908949686X4476
001351605041476971;6;T3161;4429731A14554236
001351605098189891;4;T344;552012391B395422
001351635040649574;3;XZ1175;551812393B229783
001351635060238107;2;XZ1150;4340628666593196
001351655014977531;5;T3135;4447135349563W39
001351655066144285;4;T37;5627026426737655
001351685040100893;3;XZ132;59451729Z4346465
001351685061084636;6;T363;4808887741649712
001351705017292788;5;T3267;4971459648887742
001351705078245621;5;T3223;4589889181129621
001351775052119244;2;XZ1130;5966478632253189
001351775056953878;4;T3127;55334147399X2228
001351825029484922;6;T3179;4749159613486893
001351825056533361;3;XZ1190;5399266573973997
001351905047414071;1;XZ153;4633507772272261
001351905090545303;4;T324;5758688269459992
001351945019027277;1;XZ1286;5656545738491W51
001351945047113911;5;T3257;4648205284215W73
001351955031917776;1;XZ1234;5628346943649331
001351955097578043;1;XZ1215;439232396B632962
001351975017642503;4;T3287;4291078491516758
001351975082286545;1;XZ1194;5350891A36144354
001352065063281302;1;XZ1182;5870216333332267
001352065074126404;3;XZ1195;4490906313621393
001352145023301520;6;T3186;4946046556491876
001352145027055983;6;T386;50278228Z2681342
001352205015033570;6;T3213;4308021A34584963
001352205064835479;3;XZ1213;5095548873723243
001352265014659370;3;XZ179;443068394B578258
001352265045226931;5;T3126;42712610711278939
001352315037718271;6;T3209;570017318B673637
001352315080643457;5;T3166;4977539851827898
001352335043025013;3;XZ1145;593513393B428652
001352335049790980;5;T314;4170526231858537
001352335060100760;4;T3289;4784691A79286496
001352335077666871;6;T3254;5432848511227182
001352355013459683;3;XZ1257;505323348B873766
001352355046836694;5;T33;5196461A11417324
001352355067169567;6;T396;427432314B159749
001352515020041861;5;T3109;4865639321437214
001352515060676713;5;T3215;53901010295958765
001352535026274305;2;XZ1193;4682175994714W81
001352535053948751;2;XZ15;43483827Z4334881
001352725045215347;3;XZ1139;41699445615X8256
001352725073868155;4;T349;5012516356948296
001352755019878163;1;XZ1174;54395610878951564
001352755056531683;4;T375;5333928436147552
001352915035811710;5;T3268;5423468959527517
001352915038230086;4;T3213;57068110269523836
001352975011941777;3;XZ1124;5908626775141698
001352975012081415;3;XZ1215;425181366B193886
001352985035235428;2;XZ198;5475759552961245
001352985041223428;3;XZ173;5710149324699239
001353005046183715;3;XZ1231;5475709872345151
001353005096651085;6;T3158;452739382B877587
001353045064172882;1;XZ1230;442589375B229627
001353045092982317;4;T3203;5812318856998726
001353125076867233;3;XZ1296;48138541621X3597
001353345019142158;4;T3125;58682125Z2483828
001353345070365699;3;XZ198;46643647465X6963
001353385029816493;5;T345;4399638136168121
001353385091420703;1;XZ1151;5583228231525166
001353565070675014;4;T3280;57321025Z5932671
001353565083674278;2;XZ1206;44740710663349321
001353605099160783;3;XZ1122;5970428384835154
001353685015306193;4;T3198;5079849184324143
001353685099469440;3;XZ169;51667722Z8492147
001353735015158269;6;T3105;56030142198X3611
001353735044003167;2;XZ183;43652249979X8562
001353745025037122;5;T3249;4964425883881W33
001353745078612456;2;XZ159;4496518175294251
001353835025651715;2;XZ1208;55210510277747547
001353835069353139;3;XZ1157;54932710628967874
001353915045675811;6;T3201;5346768927799493
001353915072171230;2;XZ193;42892146496X9945
001353975036068521;6;T34;5583745352532W45
001353975087949575;2;XZ1188;52892210336443973
001354235062899828;4;T3193;5983206181683693
001354235092007371;6;T356;448055342B264621
001354245085875447;6;T3103;46160548733X4589
001354245096587845;4;T351;47348243241X2336
001354295095892003;4;T3180;457379374B184569
001354295096943142;5;T3273;51815143155X8183
001354485025551096;2;XZ176;4384261A88197614
001354485064589249;1;XZ1269;4387339132999928
001354625023187324;2;XZ1242;553630341B771185
001354625093914252;1;XZ1258;5309311A94432869
001354745011504447;3;XZ1126;5720519216419311
001354745032772609;5;T3169;56691746257X2886
001354755033814955;1;XZ189;4276597989766519
001354755088746197;5;T3194;4616321A95373941
001354765038722856;2;XZ1113;4215448323163852
001354765071285795;2;XZ1240;5212607285371916
001354805064714797;4;T3130;5251657539656318
001354805083687321;5;T383;4795196865975984
001354815024979581;3;XZ1216;46629223Z4322435
001354815086282999;3;XZ144;576440397B487641
001354975082034826;1;XZ1168;417021331B688449
001355035039480989;4;T312;44921025Z9772453
001355035079794351;3;XZ1177;5105965654273W98
001355285017690865;5;T330;47312527Z8159751
001355285059877780;4;T3129;527696382B551776
001355315035063382;6;T344;5068885357394W61
001355315045772138;4;T3202;44401325Z5332327
001355495026608200;1;XZ137;5266249519935393
001355495048049364;1;XZ185;4392405956399W56
001355515049016160;2;XZ1135;58715210273841736
001355515050009538;2;XZ1146;49788322Z8679225
001355515051882090;2;XZ1232;51635122Z9682348
001355565041305400;2;XZ1159;478117372B453784
001355565059502270;4;T3123;4449939159927267
001355845064349244;6;T389;45000410111756766
001355845099452964;3;XZ1175;57229610951269338
001355865064629110;6;T3139;43515121Z1276437
001355865082836827;6;T3106;4636629925586799
001356085031922935;4;T3154;5230165152779W26
001356085052280890;3;XZ1119;587919374B946271
001356105078450477;4;T3188;50382641117X1651
001356105086942024;6;T3197;5004437961144639
001356205016571209;1;XZ1145;5776486784597328
001356205050811077;4;T3277;5145011A99446414
001356265014015487;2;XZ1151;56073524Z1797394
001356265088783839;5;T3125;54072946128X9936
001356385023666775;4;T353;49081710587416192
001356385085962115;3;XZ1118;5294888311933674
001356395012335761;1;XZ182;4490925199467W28
001356395049550588;4;T3121;5218406431875352
001356435059766993;4;T3294;5175041A41732859
001356435074718909;2;XZ1107;5060501A92358267
001356585017519570;3;XZ1112;4162795457297W33
001356585039692276;3;XZ139;46389928Z6651175
001356585053159301;3;XZ180;4555659554971716
001356675045561615;1;XZ1295;455598352B979375
001356675083075681;5;T3150;4798508668256348
001356705031540086;3;XZ191;423802363B338496
001356705035593541;1;XZ1132;4182639777125916
001356705042604518;5;T34;5269889841661771
001356705056103163;4;T3284;54496110415334683
001356705057166630;1;XZ1295;46205527Z7368756
001356845087402097;2;XZ1193;5334317731288612
001356855011308175;1;XZ1220;4994297866258695
001356855014669636;6;T352;5913579196456221
001356855090595315;5;T3235;41862528Z5317275
001356915070022363;5;T3100;5169398518285917
001356915097053889;4;T3150;532565381B572611
001356945074300629;1;XZ1204;44439643471X3882
001356945094682265;5;T376;4555011A12842364
001356955026996820;1;XZ1184;53136947223X5226
001356955035960731;1;XZ1228;54008825Z8977517
001356955065299206;6;T3125;41899026Z2553583
001356955086686048;2;XZ1257;572190347B734194
001357005028810547;2;XZ1171;44578648122X3778
001357005058611225;1;XZ1138;45477310969349542
001357085086840055;6;T3127;4942288942565155
001357085091291526;1;XZ1235;4778981A82179915
001357135081596051;5;T337;4203325932144W94
001357225059723922;5;T39;55351029Z2635699
001357225092567163;6;T3297;418646385B146478
001357285011641767;6;T3118;59981410686989368
001357285077794089;1;XZ1220;42405910418869891
001357415045607735;2;XZ1260;4459338477952116
001357415062439163;1;XZ1253;4586538329962651
001357455086230367;4;T3133;51885848527X3641
001357455090356446;5;T3191;5643377571396387
001357485054464604;3;XZ184;5322828618264666
001357485090877766;2;XZ1275;5793386613975116
001357535085937327;2;XZ1169;49338845997X6322
001357595016411905;5;T3282;4736028729932735
001357595070295503;5;T36;42213522Z1982523
001357595091536306;1;XZ165;4158376618188672
001357675063528775;1;XZ1266;48626810211153229
001357675096499851;5;T3221;5030946268999561
001357705051007576;4;T3258;55982110475833969
001357705066341247;6;T3183;557879339B358795
001357725012108676;5;T3194;5550175456465W44
001357725029017042;3;XZ1141;5935975639289W45
001357855011880318;5;T392;49412049257X5896
001357855031894914;5;T322;5954501A81126741
001357865021919143;6;T3113;4193098114871491
001357865055981448;6;T357;5783816959419469
001357935055146181;5;T349;5361401A32546166
001357935086621382;4;T3237;5576345562413W67
001358215078365487;1;XZ145;49485325Z6621563
001358215086616577;2;XZ1260;5045149953225439
001358215088717032;6;T3187;53731824Z6583673
001358215089598892;6;T310;59256241398X4482
001358235039542387;1;XZ1114;4300005218676W24
001358235093653665;3;XZ1138;5726455239153W82
001358355050017709;2;XZ1144;5502267224819784
001358355061429826;1;XZ158;5807247641273383
001358385042396703;5;T3236;442149363B739548
001358385080238885;2;XZ147;4901407648792962
001358465044342522;5;T3168;42143223Z5968452
001358465053150228;3;XZ1268;4378665913448W59
